bowler,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
S Sandeep Warrier,middle,W,0.0,35.0,0.0,0.04221980137819214,0.022517227401702474
S Sandeep Warrier,middle,Wd,2.0,35.0,0.05714285714285714,0.028171868666396434,0.04169166328874476
S Sandeep Warrier,middle,Nb,0.0,35.0,0.0,0.002679114308877179,0.0014288609647344953
S Sandeep Warrier,powerplay,0,62.0,142.0,0.43661971830985913,0.4228881521678736,0.433601791685247
S Sandeep Warrier,powerplay,1,30.0,142.0,0.2112676056338028,0.25764450947345025,0.22146033175240665
S Sandeep Warrier,powerplay,2,4.0,142.0,0.028169014084507043,0.04384827662845184,0.031615005852406994
S Sandeep Warrier,powerplay,3,0.0,142.0,0.0,0.005028429611245902,0.0011051493651089894
S Sandeep Warrier,powerplay,4,23.0,142.0,0.1619718309859155,0.15223269683107069,0.15983136194089465
S Sandeep Warrier,powerplay,6,10.0,142.0,0.07042253521126761,0.040523771600022226,0.06385137837363127
S Sandeep Warrier,powerplay,W,7.0,142.0,0.04929577464788732,0.03919952586446391,0.04707681887131075
S Sandeep Warrier,powerplay,Wd,4.0,142.0,0.028169014084507043,0.03486563072990943,0.029640797962617454
S Sandeep Warrier,powerplay,Nb,2.0,142.0,0.014084507042253521,0.003769007093512122,0.01181736419637629
S Sreesanth,death,0,35.0,159.0,0.22012578616352202,0.21696977459016392,0.2194914119779224
S Sreesanth,death,1,49.0,159.0,0.3081761006289308,0.37083760245901637,0.32077137737869676
S Sreesanth,death,2,9.0,159.0,0.05660377358490566,0.08837090163934426,0.06298912595765714
S Sreesanth,death,3,2.0,159.0,0.012578616352201259,0.002651127049180328,0.010583141115413131
S Sreesanth,death,4,30.0,159.0,0.18867924528301888,0.11151383196721311,0.17316860944064583
S Sreesanth,death,6,16.0,159.0,0.10062893081761007,0.07952100409836066,0.09638613147705742
S Sreesanth,death,W,10.0,159.0,0.06289308176100629,0.08016137295081967,0.06636409506549139
S Sreesanth,death,Wd,5.0,159.0,0.031446540880503145,0.04340420081967213,0.033850090617019525
S Sreesanth,death,Nb,3.0,159.0,0.018867924528301886,0.006570184426229508,0.016396016970096385
S Sreesanth,middle,0,71.0,189.0,0.37566137566137564,0.2808889845966761,0.35910724621776
S Sreesanth,middle,1,63.0,189.0,0.3333333333333333,0.4414331678151601,0.352215400491731
S Sreesanth,middle,2,10.0,189.0,0.05291005291005291,0.06664217673287394,0.0553086771585806
S Sreesanth,middle,3,0.0,189.0,0.0,0.002286430887717876,0.0003993765742738648
S Sreesanth,middle,4,21.0,189.0,0.1111111111111111,0.08739739562221321,0.10696897740125995
S Sreesanth,middle,6,11.0,189.0,0.0582010582010582,0.048281059991892986,0.056468307422164715
S Sreesanth,middle,W,6.0,189.0,0.031746031746031744,0.04221980137819214,0.03357551115776282
S Sreesanth,middle,Wd,2.0,189.0,0.010582010582010581,0.028171868666396434,0.01365447487622645
S Sreesanth,middle,Nb,5.0,189.0,0.026455026455026454,0.002679114308877179,0.022302028700240555
S Sreesanth,powerplay,0,307.0,660.0,0.46515151515151515,0.4228881521678736,0.4627364658381642
S Sreesanth,powerplay,1,133.0,660.0,0.2015151515151515,0.25764450947345025,0.20472254339848286
S Sreesanth,powerplay,2,28.0,660.0,0.04242424242424243,0.04384827662845184,0.0425056158073401
S Sreesanth,powerplay,3,4.0,660.0,0.006060606060606061,0.005028429611245902,0.0060016245492140515
S Sreesanth,powerplay,4,90.0,660.0,0.13636363636363635,0.15223269683107069,0.13727043981891832
S Sreesanth,powerplay,6,18.0,660.0,0.02727272727272727,0.040523771600022226,0.028029929805715555
S Sreesanth,powerplay,W,23.0,660.0,0.03484848484848485,0.03919952586446391,0.03509711576368365
S Sreesanth,powerplay,Wd,45.0,660.0,0.06818181818181818,0.03486563072990943,0.0662780360417091
S Sreesanth,powerplay,Nb,12.0,660.0,0.01818181818181818,0.003769007093512122,0.01735822897677212
S Tyagi,death,0,0.0,7.0,0.0,0.21696977459016392,0.18465512731077782
S Tyagi,death,1,2.0,7.0,0.2857142857142857,0.37083760245901637,0.358159661667248
S Tyagi,death,2,0.0,7.0,0.0,0.08837090163934426,0.07520927799093129
S Tyagi,death,3,0.0,7.0,0.0,0.002651127049180328,0.0022562783397279385
S Tyagi,death,4,3.0,7.0,0.42857142857142855,0.11151383196721311,0.15873517614230903
S Tyagi,death,6,1.0,7.0,0.14285714285714285,0.07952100409836066,0.08895404604115802
S Tyagi,death,W,0.0,7.0,0.0,0.08016137295081967,0.06822244506452738
S Tyagi,death,Wd,0.0,7.0,0.0,0.04340420081967213,0.03693974537844437
S Tyagi,death,Nb,1.0,7.0,0.14285714285714285,0.006570184426229508,0.026868242064876178
S Tyagi,middle,0,11.0,28.0,0.39285714285714285,0.2808889845966761,0.32699352035098594
S Tyagi,middle,1,8.0,28.0,0.2857142857142857,0.4414331678151601,0.37731362812656477
S Tyagi,middle,2,2.0,28.0,0.07142857142857142,0.06664217673287394,0.06861304513698467
S Tyagi,middle,3,0.0,28.0,0.0,0.002286430887717876,0.0013449593457163977
S Tyagi,middle,4,3.0,28.0,0.10714285714285714,0.08739739562221321,0.09552787977777247
S Tyagi,middle,6,0.0,28.0,0.0,0.048281059991892986,0.02840062352464293
S Tyagi,middle,W,1.0,28.0,0.03571428571428571,0.04221980137819214,0.03954105963423067
S Tyagi,middle,Wd,3.0,28.0,0.10714285714285714,0.028171868666396434,0.060689334509644956
S Tyagi,middle,Nb,0.0,28.0,0.0,0.002679114308877179,0.001575949593457164
S Tyagi,powerplay,0,64.0,150.0,0.4266666666666667,0.4228881521678736,0.42587118993007866
S Tyagi,powerplay,1,37.0,150.0,0.24666666666666667,0.25764450947345025,0.2489777914680948
S Tyagi,powerplay,2,4.0,150.0,0.02666666666666667,0.04384827662845184,0.030283847711253017
S Tyagi,powerplay,3,0.0,150.0,0.0,0.005028429611245902,0.0010586167602622952
S Tyagi,powerplay,4,23.0,150.0,0.15333333333333332,0.15223269683107069,0.15310162038548855
S Tyagi,powerplay,6,11.0,150.0,0.07333333333333333,0.040523771600022226,0.06642605717895204
S Tyagi,powerplay,W,5.0,150.0,0.03333333333333333,0.03919952586446391,0.03456832123462398
S Tyagi,powerplay,Wd,5.0,150.0,0.03333333333333333,0.03486563072990943,0.0336559222589283
S Tyagi,powerplay,Nb,1.0,150.0,0.006666666666666667,0.003769007093512122,0.006056633072318342
SA Abbott,death,0,26.0,114.0,0.22807017543859648,0.21696977459016392,0.22518695443900363
SA Abbott,death,1,33.0,114.0,0.2894736842105263,0.37083760245901637,0.3106071694698744
SA Abbott,death,2,11.0,114.0,0.09649122807017543,0.08837090163934426,0.09438205237385565
SA Abbott,death,3,1.0,114.0,0.008771929824561403,0.002651127049180328,0.00718211092186502
SA Abbott,death,4,13.0,114.0,0.11403508771929824,0.11151383196721311,0.11338021609538004
SA Abbott,death,6,8.0,114.0,0.07017543859649122,0.07952100409836066,0.07260285820736641
SA Abbott,death,W,10.0,114.0,0.08771929824561403,0.08016137295081967,0.08575620076644666
SA Abbott,death,Wd,10.0,114.0,0.08771929824561403,0.04340420081967213,0.07620888332978497
SA Abbott,death,Nb,2.0,114.0,0.017543859649122806,0.006570184426229508,0.01469355439642325
SA Abbott,middle,0,33.0,150.0,0.22,0.2808889845966761,0.23281873359930022
SA Abbott,middle,1,59.0,150.0,0.3933333333333333,0.4414331678151601,0.4034596142768758
SA Abbott,middle,2,14.0,150.0,0.09333333333333334,0.06664217673287394,0.08771414247007872
SA Abbott,middle,3,0.0,150.0,0.0,0.002286430887717876,0.0004813538710985002
SA Abbott,middle,4,13.0,150.0,0.08666666666666667,0.08739739562221321,0.08682050434151857
SA Abbott,middle,6,10.0,150.0,0.06666666666666667,0.048281059991892986,0.06279601262987221
SA Abbott,middle,W,6.0,150.0,0.04,0.04221980137819214,0.04046732660593519
SA Abbott,middle,Wd,13.0,150.0,0.08666666666666667,0.028171868666396434,0.0743519723508203
SA Abbott,middle,Nb,2.0,150.0,0.013333333333333334,0.002679114308877179,0.01109033985450046
SA Abbott,powerplay,0,47.0,167.0,0.281437125748503,0.4228881521678736,0.3087706574237437
SA Abbott,powerplay,1,52.0,167.0,0.31137724550898205,0.25764450947345025,0.3009941081108116
SA Abbott,powerplay,2,9.0,167.0,0.05389221556886228,0.04384827662845184,0.05195135780259939
SA Abbott,powerplay,3,2.0,167.0,0.011976047904191617,0.005028429611245902,0.010633512968356695
SA Abbott,powerplay,4,32.0,167.0,0.19161676646706588,0.15223269683107069,0.18400631822822625
SA Abbott,powerplay,6,13.0,167.0,0.07784431137724551,0.040523771600022226,0.07063261286956951
SA Abbott,powerplay,W,4.0,167.0,0.023952095808383235,0.03919952586446391,0.026898459104244234
SA Abbott,powerplay,Wd,6.0,167.0,0.03592814371257485,0.03486563072990943,0.035722827194185396
SA Abbott,powerplay,Nb,2.0,167.0,0.011976047904191617,0.003769007093512122,0.010390146298263212
SA Yadav,death,0,1.0,3.0,0.3333333333333333,0.21696977459016392,0.2250881624094548
SA Yadav,death,1,0.0,3.0,0.0,0.37083760245901637,0.34496521158978266
SA Yadav,death,2,0.0,3.0,0.0,0.08837090163934426,0.08220548989706443
SA Yadav,death,3,0.0,3.0,0.0,0.002651127049180328,0.002466164696911933
SA Yadav,death,4,0.0,3.0,0.0,0.11151383196721311,0.1037337971788029
SA Yadav,death,6,0.0,3.0,0.0,0.07952100409836066,0.07397302706824248
SA Yadav,death,W,2.0,3.0,0.6666666666666666,0.08016137295081967,0.12108034693099504
SA Yadav,death,Wd,0.0,3.0,0.0,0.04340420081967213,0.04037600076248571
SA Yadav,death,Nb,0.0,3.0,0.0,0.006570184426229508,0.006111799466260007
SA Yadav,powerplay,0,2.0,6.0,0.3333333333333333,0.4228881521678736,0.4112070888416292
SA Yadav,powerplay,1,2.0,6.0,0.3333333333333333,0.25764450947345025,0.26751696475952197
SA Yadav,powerplay,2,1.0,6.0,0.16666666666666666,0.04384827662845184,0.05986806663343638
SA Yadav,powerplay,3,0.0,6.0,0.0,0.005028429611245902,0.004372547488039915
SA Yadav,powerplay,4,1.0,6.0,0.16666666666666666,0.15223269683107069,0.15411538854875712
SA Yadav,powerplay,6,0.0,6.0,0.0,0.040523771600022226,0.035238062260888894
SA Yadav,powerplay,W,0.0,6.0,0.0,0.03919952586446391,0.03408654422996862
SA Yadav,powerplay,Wd,0.0,6.0,0.0,0.03486563072990943,0.03031793976513864
SA Yadav,powerplay,Nb,0.0,6.0,0.0,0.003769007093512122,0.0032773974726192368
SB Jakati,death,0,25.0,106.0,0.2358490566037736,0.21696977459016392,0.2306766505726477
SB Jakati,death,1,41.0,106.0,0.3867924528301887,0.37083760245901637,0.3824212609476757
SB Jakati,death,2,11.0,106.0,0.10377358490566038,0.08837090163934426,0.09955367168201212
SB Jakati,death,3,0.0,106.0,0.0,0.002651127049180328,0.0007263361778576241
SB Jakati,death,4,10.0,106.0,0.09433962264150944,0.11151383196721311,0.09904488547046936
SB Jakati,death,6,12.0,106.0,0.11320754716981132,0.07952100409836066,0.1039783572872221
SB Jakati,death,W,7.0,106.0,0.0660377358490566,0.08016137295081967,0.069907225465978
SB Jakati,death,Wd,0.0,106.0,0.0,0.04340420081967213,0.011891561868403325
SB Jakati,death,Nb,0.0,106.0,0.0,0.006570184426229508,0.001800050527734112
SB Jakati,middle,0,216.0,782.0,0.27621483375959077,0.2808889845966761,0.2764422863550694
SB Jakati,middle,1,348.0,782.0,0.44501278772378516,0.4414331678151601,0.4448385969739737
SB Jakati,middle,2,63.0,782.0,0.08056265984654731,0.06664217673287394,0.0798852640745924
SB Jakati,middle,3,7.0,782.0,0.008951406649616368,0.002286430887717876,0.008627076928842719
SB Jakati,middle,4,62.0,782.0,0.0792838874680307,0.08739739562221321,0.07967870538307607
SB Jakati,middle,6,43.0,782.0,0.054987212276214836,0.048281059991892986,0.054660878831722284
SB Jakati,middle,W,31.0,782.0,0.03964194373401535,0.04221980137819214,0.03976738692837918
SB Jakati,middle,Wd,11.0,782.0,0.014066496163682864,0.028171868666396434,0.014752888986199341
SB Jakati,middle,Nb,1.0,782.0,0.0012787723785166241,0.002679114308877179,0.0013469155381448748
SB Jakati,powerplay,0,31.0,87.0,0.3563218390804598,0.4228881521678736,0.3772876069820075
SB Jakati,powerplay,1,31.0,87.0,0.3563218390804598,0.25764450947345025,0.32524236518848826
SB Jakati,powerplay,2,3.0,87.0,0.034482758620689655,0.04384827662845184,0.03743252807195333
SB Jakati,powerplay,3,0.0,87.0,0.0,0.005028429611245902,0.001583757357872725
SB Jakati,powerplay,4,16.0,87.0,0.1839080459770115,0.15223269683107069,0.17393155805703014
SB Jakati,powerplay,6,4.0,87.0,0.04597701149425287,0.040523771600022226,0.044259455622054245
SB Jakati,powerplay,W,1.0,87.0,0.011494252873563218,0.03919952586446391,0.020220323106917768
SB Jakati,powerplay,Wd,1.0,87.0,0.011494252873563218,0.03486563072990943,0.018855316765325807
SB Jakati,powerplay,Nb,0.0,87.0,0.0,0.003769007093512122,0.0011870888483502748
SB Styris,death,0,20.0,82.0,0.24390243902439024,0.21696977459016392,0.2350720572426767
SB Styris,death,1,34.0,82.0,0.4146341463414634,0.37083760245901637,0.4002746237570546
SB Styris,death,2,3.0,82.0,0.036585365853658534,0.08837090163934426,0.053564230045686646
SB Styris,death,3,0.0,82.0,0.0,0.002651127049180328,0.0008692219833378124
SB Styris,death,4,7.0,82.0,0.08536585365853659,0.11151383196721311,0.09393896130072563
SB Styris,death,6,10.0,82.0,0.12195121951219512,0.07952100409836066,0.10803967347487235
SB Styris,death,W,8.0,82.0,0.0975609756097561,0.08016137295081967,0.09185618785272776
SB Styris,death,Wd,0.0,82.0,0.0,0.04340420081967213,0.014230885514646602
SB Styris,death,Nb,0.0,82.0,0.0,0.006570184426229508,0.00215415882827197
SB Styris,middle,0,79.0,272.0,0.29044117647058826,0.2808889845966761,0.28921653648675333
SB Styris,middle,1,131.0,272.0,0.48161764705882354,0.4414331678151601,0.4764657907455333
SB Styris,middle,2,15.0,272.0,0.05514705882352941,0.06664217673287394,0.056620791888829985
SB Styris,middle,3,0.0,272.0,0.0,0.002286430887717876,0.0002931321650920354
SB Styris,middle,4,23.0,272.0,0.08455882352941177,0.08739739562221321,0.08492274302848887
SB Styris,middle,6,6.0,272.0,0.022058823529411766,0.048281059991892986,0.025420648716909355
SB Styris,middle,W,11.0,272.0,0.04044117647058824,0.04221980137819214,0.04066920530489643
SB Styris,middle,Wd,7.0,272.0,0.025735294117647058,0.028171868666396434,0.026047675470050827
SB Styris,middle,Nb,0.0,272.0,0.0,0.002679114308877179,0.00034347619344579216
SB Styris,powerplay,0,16.0,41.0,0.3902439024390244,0.4228881521678736,0.40636451958907344
SB Styris,powerplay,1,16.0,41.0,0.3902439024390244,0.25764450947345025,0.32476272072762974
SB Styris,powerplay,2,1.0,41.0,0.024390243902439025,0.04384827662845184,0.033999148952321895
SB Styris,powerplay,3,0.0,41.0,0.0,0.005028429611245902,0.002483175116664643
SB Styris,powerplay,4,2.0,41.0,0.04878048780487805,0.15223269683107069,0.09986799843509664
SB Styris,powerplay,6,2.0,41.0,0.04878048780487805,0.040523771600022226,0.04470309708643073
SB Styris,powerplay,W,1.0,41.0,0.024390243902439025,0.03919952586446391,0.031703469562698226
SB Styris,powerplay,Wd,3.0,41.0,0.07317073170731707,0.03486563072990943,0.05425463245921453
SB Styris,powerplay,Nb,0.0,41.0,0.0,0.003769007093512122,0.001861238070870184
SC Ganguly,death,0,2.0,10.0,0.2,0.21696977459016392,0.21357581967213116
SC Ganguly,death,1,2.0,10.0,0.2,0.37083760245901637,0.3366700819672131
SC Ganguly,death,2,1.0,10.0,0.1,0.08837090163934426,0.09069672131147541
SC Ganguly,death,3,0.0,10.0,0.0,0.002651127049180328,0.002120901639344262
SC Ganguly,death,4,2.0,10.0,0.2,0.11151383196721311,0.1292110655737705
SC Ganguly,death,6,3.0,10.0,0.3,0.07952100409836066,0.12361680327868854
SC Ganguly,death,W,0.0,10.0,0.0,0.08016137295081967,0.06412909836065574
SC Ganguly,death,Wd,0.0,10.0,0.0,0.04340420081967213,0.03472336065573771
SC Ganguly,death,Nb,0.0,10.0,0.0,0.006570184426229508,0.005256147540983607
SC Ganguly,middle,0,63.0,236.0,0.2669491525423729,0.2808889845966761,0.2689694180574893
SC Ganguly,middle,1,117.0,236.0,0.4957627118644068,0.4414331678151601,0.4878888649007478
SC Ganguly,middle,2,15.0,236.0,0.0635593220338983,0.06664217673287394,0.06400611256998172
SC Ganguly,middle,3,1.0,236.0,0.00423728813559322,0.002286430887717876,0.003954555201118533
SC Ganguly,middle,4,18.0,236.0,0.07627118644067797,0.08739739562221321,0.07788368052495843
SC Ganguly,middle,6,8.0,236.0,0.03389830508474576,0.048281059991892986,0.03598276231766565
SC Ganguly,middle,W,11.0,236.0,0.046610169491525424,0.04221980137819214,0.045973884257709006
SC Ganguly,middle,Wd,2.0,236.0,0.00847457627118644,0.028171868666396434,0.01132925632846325
SC Ganguly,middle,Nb,1.0,236.0,0.00423728813559322,0.002679114308877179,0.004011465841866258
SC Ganguly,powerplay,0,6.0,19.0,0.3157894736842105,0.4228881521678736,0.3883987472324567
SC Ganguly,powerplay,1,7.0,19.0,0.3684210526315789,0.25764450947345025,0.2933183115074239
SC Ganguly,powerplay,2,1.0,19.0,0.05263157894736842,0.04384827662845184,0.04667679771420463
SC Ganguly,powerplay,3,0.0,19.0,0.0,0.005028429611245902,0.0034091048211836623
SC Ganguly,powerplay,4,1.0,19.0,0.05263157894736842,0.15223269683107069,0.12015776056343774
SC Ganguly,powerplay,6,3.0,19.0,0.15789473684210525,0.040523771600022226,0.07832120108476083
SC Ganguly,powerplay,W,0.0,19.0,0.0,0.03919952586446391,0.026575949738619598
SC Ganguly,powerplay,Wd,1.0,19.0,0.05263157894736842,0.03486563072990943,0.040586868291464025
SC Ganguly,powerplay,Nb,0.0,19.0,0.0,0.003769007093512122,0.0025552590464488966
SC Kuggeleijn,death,0,25.0,68.0,0.36764705882352944,0.21696977459016392,0.3118406572556163
SC Kuggeleijn,death,1,18.0,68.0,0.2647058823529412,0.37083760245901637,0.3040139268366727
SC Kuggeleijn,death,2,7.0,68.0,0.10294117647058823,0.08837090163934426,0.09754477838494233
SC Kuggeleijn,death,3,0.0,68.0,0.0,0.002651127049180328,0.0009818989071038251
SC Kuggeleijn,death,4,7.0,68.0,0.10294117647058823,0.11151383196721311,0.1061162340619308
SC Kuggeleijn,death,6,3.0,68.0,0.04411764705882353,0.07952100409836066,0.05723000151791136
SC Kuggeleijn,death,W,5.0,68.0,0.07352941176470588,0.08016137295081967,0.07598569368548877
SC Kuggeleijn,death,Wd,3.0,68.0,0.04411764705882353,0.04340420081967213,0.04385340771098968
SC Kuggeleijn,death,Nb,0.0,68.0,0.0,0.006570184426229508,0.0024334016393442624
SC Kuggeleijn,middle,0,19.0,75.0,0.25333333333333335,0.2808889845966761,0.26291790768580037
SC Kuggeleijn,middle,1,29.0,75.0,0.38666666666666666,0.4414331678151601,0.405715884457447
SC Kuggeleijn,middle,2,7.0,75.0,0.09333333333333334,0.06664217673287394,0.08404945277665181
SC Kuggeleijn,middle,3,0.0,75.0,0.0,0.002286430887717876,0.0007952803087714352
SC Kuggeleijn,middle,4,12.0,75.0,0.16,0.08739739562221321,0.13474692021642198
SC Kuggeleijn,middle,6,3.0,75.0,0.04,0.048281059991892986,0.04288036869283234
SC Kuggeleijn,middle,W,3.0,75.0,0.04,0.04221980137819214,0.040772104827197266
SC Kuggeleijn,middle,Wd,2.0,75.0,0.02666666666666667,0.028171868666396434,0.0271902151883118
SC Kuggeleijn,middle,Nb,0.0,75.0,0.0,0.002679114308877179,0.0009318658465659752
SC Kuggeleijn,powerplay,0,47.0,126.0,0.373015873015873,0.4228881521678736,0.3850332896790057
SC Kuggeleijn,powerplay,1,32.0,126.0,0.25396825396825395,0.25764450947345025,0.2548540986683013
SC Kuggeleijn,powerplay,2,7.0,126.0,0.05555555555555555,0.04384827662845184,0.05273452448878358
SC Kuggeleijn,powerplay,3,2.0,126.0,0.015873015873015872,0.005028429611245902,0.013259862556926722
