batter,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
RE van der Merwe,middle,Wd,2.0,77.0,0.025974025974025976,0.028171868666396434,0.026725425185092796
RE van der Merwe,middle,Nb,0.0,77.0,0.0,0.002679114308877179,0.0009159365158554457
RE van der Merwe,powerplay,0,18.0,35.0,0.5142857142857142,0.4228881521678736,0.46554034782286596
RE van der Merwe,powerplay,1,8.0,35.0,0.22857142857142856,0.25764450947345025,0.24407707171917348
RE van der Merwe,powerplay,2,2.0,35.0,0.05714285714285714,0.04384827662845184,0.05005241420184098
RE van der Merwe,powerplay,3,0.0,35.0,0.0,0.005028429611245902,0.0026818291259978143
RE van der Merwe,powerplay,4,3.0,35.0,0.08571428571428572,0.15223269683107069,0.1211907716432377
RE van der Merwe,powerplay,6,2.0,35.0,0.05714285714285714,0.040523771600022226,0.04827934485334519
RE van der Merwe,powerplay,W,2.0,35.0,0.05714285714285714,0.03919952586446391,0.04757308046104742
RE van der Merwe,powerplay,Wd,0.0,35.0,0.0,0.03486563072990943,0.0185950030559517
RE van der Merwe,powerplay,Nb,0.0,35.0,0.0,0.003769007093512122,0.0020101371165397986
RG Sharma,death,0,157.0,873.0,0.17983963344788087,0.21696977459016392,0.18146636471369829
RG Sharma,death,1,323.0,873.0,0.3699885452462772,0.37083760245901637,0.3700257438098145
RG Sharma,death,2,70.0,873.0,0.08018327605956473,0.08837090163934426,0.0805419891189198
RG Sharma,death,3,0.0,873.0,0.0,0.002651127049180328,0.0001161501445424021
RG Sharma,death,4,127.0,873.0,0.145475372279496,0.11151383196721311,0.14398746251773115
RG Sharma,death,6,88.0,873.0,0.10080183276059565,0.07952100409836066,0.09986948539313738
RG Sharma,death,W,69.0,873.0,0.07903780068728522,0.08016137295081967,0.07908702619718816
RG Sharma,death,Wd,33.0,873.0,0.037800687285223365,0.04340420081967213,0.03804618623525398
RG Sharma,death,Nb,6.0,873.0,0.006872852233676976,0.006570184426229508,0.0068595918697143266
RG Sharma,middle,0,809.0,3034.0,0.26664469347396175,0.2808889845966761,0.2668300453428325
RG Sharma,middle,1,1451.0,3034.0,0.478246539222149,0.4414331678151601,0.47776751031639764
RG Sharma,middle,2,160.0,3034.0,0.05273566249176005,0.06664217673287394,0.05291661908565874
RG Sharma,middle,3,6.0,3034.0,0.001977587343441002,0.002286430887717876,0.0019816061273613254
RG Sharma,middle,4,282.0,3034.0,0.09294660514172709,0.08739739562221321,0.09287439682006783
RG Sharma,middle,6,141.0,3034.0,0.046473302570863545,0.048281059991892986,0.04649682576437076
RG Sharma,middle,W,125.0,3034.0,0.04119973632168754,0.04221980137819214,0.041213009777204844
RG Sharma,middle,Wd,53.0,3034.0,0.01746868820039552,0.028171868666396434,0.017607961856426758
RG Sharma,middle,Nb,7.0,3034.0,0.0023071852340145024,0.002679114308877179,0.0023120249096795988
RG Sharma,powerplay,0,1287.0,2977.0,0.43231441048034935,0.4228881521678736,0.4321894352292724
RG Sharma,powerplay,1,769.0,2977.0,0.25831373866308366,0.25764450947345025,0.25830486588629037
RG Sharma,powerplay,2,105.0,2977.0,0.03527040644944575,0.04384827662845184,0.035384133597990745
RG Sharma,powerplay,3,11.0,2977.0,0.003694994961370507,0.005028429611245902,0.003712673909330406
RG Sharma,powerplay,4,408.0,2977.0,0.13705072220356063,0.15223269683107069,0.1372520079129078
RG Sharma,powerplay,6,174.0,2977.0,0.058448102116224386,0.040523771600022226,0.058210457694398705
RG Sharma,powerplay,W,121.0,2977.0,0.04064494457507558,0.03919952586446391,0.04062578091964818
RG Sharma,powerplay,Wd,91.0,2977.0,0.03056768558951965,0.03486563072990943,0.03062466862088047
RG Sharma,powerplay,Nb,11.0,2977.0,0.003694994961370507,0.003769007093512122,0.0036959762292809034
RJ Gleeson,death,0,2.0,6.0,0.3333333333333333,0.21696977459016392,0.23214763007840342
RJ Gleeson,death,1,0.0,6.0,0.0,0.37083760245901637,0.32246748039914463
RJ Gleeson,death,2,2.0,6.0,0.3333333333333333,0.08837090163934426,0.12032252316464719
RJ Gleeson,death,3,0.0,6.0,0.0,0.002651127049180328,0.002305327868852459
RJ Gleeson,death,4,0.0,6.0,0.0,0.11151383196721311,0.09696854953670705
RJ Gleeson,death,6,0.0,6.0,0.0,0.07952100409836066,0.0691486992159658
RJ Gleeson,death,W,2.0,6.0,0.3333333333333333,0.08016137295081967,0.11318380256593015
RJ Gleeson,death,Wd,0.0,6.0,0.0,0.04340420081967213,0.03774278332145403
RJ Gleeson,death,Nb,0.0,6.0,0.0,0.006570184426229508,0.005713203848895225
RJ Harris,death,0,17.0,73.0,0.2328767123287671,0.21696977459016392,0.22724593790802264
RJ Harris,death,1,22.0,73.0,0.3013698630136986,0.37083760245901637,0.3259602132598288
RJ Harris,death,2,14.0,73.0,0.1917808219178082,0.08837090163934426,0.1551755404033077
RJ Harris,death,3,1.0,73.0,0.0136986301369863,0.002651127049180328,0.009788009574931091
RJ Harris,death,4,5.0,73.0,0.0684931506849315,0.11151383196721311,0.08372171043087191
RJ Harris,death,6,3.0,73.0,0.0410958904109589,0.07952100409836066,0.05469770056579139
RJ Harris,death,W,10.0,73.0,0.136986301369863,0.08016137295081967,0.11687128246046714
RJ Harris,death,Wd,0.0,73.0,0.0,0.04340420081967213,0.015364318874220224
RJ Harris,death,Nb,1.0,73.0,0.0136986301369863,0.006570184426229508,0.011175286522559119
RJ Harris,middle,0,9.0,25.0,0.36,0.2808889845966761,0.31131629821333917
RJ Harris,middle,1,12.0,25.0,0.48,0.4414331678151601,0.4562665648093293
RJ Harris,middle,2,2.0,25.0,0.08,0.06664217673287394,0.07177980106638396
RJ Harris,middle,3,0.0,25.0,0.0,0.002286430887717876,0.0014070343924417698
RJ Harris,middle,4,1.0,25.0,0.04,0.08739739562221321,0.06916762807520813
RJ Harris,middle,6,0.0,25.0,0.0,0.048281059991892986,0.029711421533472605
RJ Harris,middle,W,1.0,25.0,0.04,0.04221980137819214,0.04136603161734901
RJ Harris,middle,Wd,0.0,25.0,0.0,0.028171868666396434,0.017336534563936266
RJ Harris,middle,Nb,0.0,25.0,0.0,0.002679114308877179,0.0016486857285398023
RJ Peterson,death,0,18.0,70.0,0.2571428571428571,0.21696977459016392,0.24253446348733235
RJ Peterson,death,1,24.0,70.0,0.34285714285714286,0.37083760245901637,0.35303185543964233
RJ Peterson,death,2,6.0,70.0,0.08571428571428572,0.08837090163934426,0.08668032786885246
RJ Peterson,death,3,0.0,70.0,0.0,0.002651127049180328,0.0009640461997019374
RJ Peterson,death,4,11.0,70.0,0.15714285714285714,0.11151383196721311,0.14055048435171386
RJ Peterson,death,6,1.0,70.0,0.014285714285714285,0.07952100409836066,0.03800763785394933
RJ Peterson,death,W,6.0,70.0,0.08571428571428572,0.08016137295081967,0.08369504470938897
RJ Peterson,death,Wd,3.0,70.0,0.04285714285714286,0.04340420081967213,0.043056073025335324
RJ Peterson,death,Nb,1.0,70.0,0.014285714285714285,0.006570184426229508,0.011480067064083457
RJ Peterson,middle,0,13.0,43.0,0.3023255813953488,0.2808889845966761,0.2919946913718921
RJ Peterson,middle,1,20.0,43.0,0.46511627906976744,0.4414331678151601,0.4537027314771856
RJ Peterson,middle,2,1.0,43.0,0.023255813953488372,0.06664217673287394,0.0441649044495778
RJ Peterson,middle,3,0.0,43.0,0.0,0.002286430887717876,0.0011018944037194582
RJ Peterson,middle,4,3.0,43.0,0.06976744186046512,0.08739739562221321,0.0782638051191389
RJ Peterson,middle,6,2.0,43.0,0.046511627906976744,0.048281059991892986,0.04736436626115324
RJ Peterson,middle,W,4.0,43.0,0.09302325581395349,0.04221980137819214,0.0685396633147914
RJ Peterson,middle,Wd,0.0,43.0,0.0,0.028171868666396434,0.013576804176576593
RJ Peterson,middle,Nb,0.0,43.0,0.0,0.002679114308877179,0.0012911394259649055
RJ Peterson,powerplay,0,8.0,13.0,0.6153846153846154,0.4228881521678736,0.4701042657870744
RJ Peterson,powerplay,1,4.0,13.0,0.3076923076923077,0.25764450947345025,0.26992038450826433
RJ Peterson,powerplay,2,0.0,13.0,0.0,0.04384827662845184,0.033093038964869315
RJ Peterson,powerplay,3,0.0,13.0,0.0,0.005028429611245902,0.003795041216034643
RJ Peterson,powerplay,4,1.0,13.0,0.07692307692307693,0.15223269683107069,0.133760525910242
RJ Peterson,powerplay,6,0.0,13.0,0.0,0.040523771600022226,0.030583978566054514
RJ Peterson,powerplay,W,0.0,13.0,0.0,0.03919952586446391,0.029584547822236913
RJ Peterson,powerplay,Wd,0.0,13.0,0.0,0.03486563072990943,0.02631368356974297
RJ Peterson,powerplay,Nb,0.0,13.0,0.0,0.003769007093512122,0.002844533655480847
RJW Topley,death,0,4.0,19.0,0.21052631578947367,0.21696977459016392,0.21489476243400946
RJW Topley,death,1,12.0,19.0,0.631578947368421,0.37083760245901637,0.4548051542095026
RJW Topley,death,2,1.0,19.0,0.05263157894736842,0.08837090163934426,0.07686162823006391
RJW Topley,death,3,0.0,19.0,0.0,0.002651127049180328,0.0017973742706307307
RJW Topley,death,4,1.0,19.0,0.05263157894736842,0.11151383196721311,0.09255175048624618
RJW Topley,death,6,0.0,19.0,0.0,0.07952100409836066,0.05391254515143096
RJW Topley,death,W,1.0,19.0,0.05263157894736842,0.08016137295081967,0.07129584606835232
RJW Topley,death,Wd,0.0,19.0,0.0,0.04340420081967213,0.029426576826896363
RJW Topley,death,Nb,0.0,19.0,0.0,0.006570184426229508,0.004454362322867464
RK Singh,death,0,94.0,446.0,0.21076233183856502,0.21696977459016392,0.21127323247655672
RK Singh,death,1,141.0,446.0,0.31614349775784756,0.37083760245901637,0.32064507016123595
RK Singh,death,2,35.0,446.0,0.07847533632286996,0.08837090163934426,0.0792897861431559
RK Singh,death,3,0.0,446.0,0.0,0.002651127049180328,0.00021819975713418337
RK Singh,death,4,73.0,446.0,0.16367713004484305,0.11151383196721311,0.15938385448289819
RK Singh,death,6,38.0,446.0,0.08520179372197309,0.07952100409836066,0.08473423902044121
RK Singh,death,W,24.0,446.0,0.053811659192825115,0.08016137295081967,0.055980359913647706
RK Singh,death,Wd,33.0,446.0,0.07399103139013453,0.04340420081967213,0.07147359677528166
RK Singh,death,Nb,8.0,446.0,0.017937219730941704,0.006570184426229508,0.017001661269648517
RK Singh,middle,0,157.0,514.0,0.30544747081712065,0.2808889845966761,0.30367429491672754
RK Singh,middle,1,245.0,514.0,0.4766536964980545,0.4414331678151601,0.47411069803719563
RK Singh,middle,2,26.0,514.0,0.05058365758754864,0.06664217673287394,0.051743117453637105
RK Singh,middle,3,1.0,514.0,0.0019455252918287938,0.002286430887717876,0.001970139414275659
RK Singh,middle,4,38.0,514.0,0.07392996108949416,0.08739739562221321,0.07490233903409482
RK Singh,middle,6,14.0,514.0,0.027237354085603113,0.048281059991892986,0.028756755234071694
RK Singh,middle,W,18.0,514.0,0.03501945525291829,0.04221980137819214,0.03553933583958066
RK Singh,middle,Wd,14.0,514.0,0.027237354085603113,0.028171868666396434,0.0273048280625557
RK Singh,middle,Nb,1.0,514.0,0.0019455252918287938,0.002679114308877179,0.001998492007861168
RK Singh,powerplay,0,19.0,42.0,0.4523809523809524,0.4228881521678736,0.4379942205696945
RK Singh,powerplay,1,11.0,42.0,0.2619047619047619,0.25764450947345025,0.2598265899870489
RK Singh,powerplay,2,1.0,42.0,0.023809523809523808,0.04384827662845184,0.03358452518461065
RK Singh,powerplay,3,0.0,42.0,0.0,0.005028429611245902,0.002452892493290684
RK Singh,powerplay,4,7.0,42.0,0.16666666666666666,0.15223269683107069,0.15962570577125398
RK Singh,powerplay,6,2.0,42.0,0.047619047619047616,0.040523771600022226,0.0441579373658645
RK Singh,powerplay,W,1.0,42.0,0.023809523809523808,0.03919952586446391,0.03131684188510435
RK Singh,powerplay,Wd,1.0,42.0,0.023809523809523808,0.03486563072990943,0.0292027466975168
RK Singh,powerplay,Nb,0.0,42.0,0.0,0.003769007093512122,0.0018385400456156695
RM Patidar,death,0,17.0,119.0,0.14285714285714285,0.21696977459016392,0.16150183008557584
RM Patidar,death,1,36.0,119.0,0.3025210084033613,0.37083760245901637,0.3197075729456645
RM Patidar,death,2,4.0,119.0,0.03361344537815126,0.08837090163934426,0.04738890607279101
RM Patidar,death,3,0.0,119.0,0.0,0.002651127049180328,0.0006669502010516548
RM Patidar,death,4,16.0,119.0,0.13445378151260504,0.11151383196721311,0.12868272502319827
RM Patidar,death,6,23.0,119.0,0.19327731092436976,0.07952100409836066,0.16465937210021653
RM Patidar,death,W,14.0,119.0,0.11764705882352941,0.08016137295081967,0.10821669759769048
RM Patidar,death,Wd,9.0,119.0,0.07563025210084033,0.04340420081967213,0.06752306938859676
RM Patidar,death,Nb,0.0,119.0,0.0,0.006570184426229508,0.0016528765852149706
RM Patidar,middle,0,107.0,576.0,0.1857638888888889,0.2808889845966761,0.19194084315562832
RM Patidar,middle,1,258.0,576.0,0.4479166666666667,0.4414331678151601,0.4474956602477376
RM Patidar,middle,2,40.0,576.0,0.06944444444444445,0.06664217673287394,0.06926247900862817
RM Patidar,middle,3,0.0,576.0,0.0,0.002286430887717876,0.00014846953816349844
RM Patidar,middle,4,45.0,576.0,0.078125,0.08739739562221321,0.07872710361183202
RM Patidar,middle,6,65.0,576.0,0.11284722222222222,0.048281059991892986,0.10865461428518787
RM Patidar,middle,W,22.0,576.0,0.03819444444444445,0.04221980137819214,0.038455831258324163
RM Patidar,middle,Wd,37.0,576.0,0.0642361111111111,0.028171868666396434,0.06189427718612964
RM Patidar,middle,Nb,2.0,576.0,0.003472222222222222,0.002679114308877179,0.0034207217083686483
RM Patidar,powerplay,0,84.0,181.0,0.46408839779005523,0.4228881521678736,0.45663133975889114
RM Patidar,powerplay,1,53.0,181.0,0.292817679558011,0.25764450947345025,0.2864514949273213
RM Patidar,powerplay,2,4.0,181.0,0.022099447513812154,0.04384827662845184,0.02603588717257047
RM Patidar,powerplay,3,1.0,181.0,0.0055248618784530384,0.005028429611245902,0.005435009884388398
RM Patidar,powerplay,4,28.0,181.0,0.15469613259668508,0.15223269683107069,0.15425026186987706
RM Patidar,powerplay,6,4.0,181.0,0.022099447513812154,0.040523771600022226,0.025434166805433887
RM Patidar,powerplay,W,4.0,181.0,0.022099447513812154,0.03919952586446391,0.025194484319359986
RM Patidar,powerplay,Wd,3.0,181.0,0.016574585635359115,0.03486563072990943,0.01988518203256279
RM Patidar,powerplay,Nb,0.0,181.0,0.0,0.003769007093512122,0.0006821732295949543
RP Meredith,death,0,2.0,3.0,0.6666666666666666,0.21696977459016392,0.2483439763629432
RP Meredith,death,1,0.0,3.0,0.0,0.37083760245901637,0.34496521158978266
RP Meredith,death,2,0.0,3.0,0.0,0.08837090163934426,0.08220548989706443
RP Meredith,death,3,0.0,3.0,0.0,0.002651127049180328,0.002466164696911933
RP Meredith,death,4,0.0,3.0,0.0,0.11151383196721311,0.1037337971788029
RP Meredith,death,6,0.0,3.0,0.0,0.07952100409836066,0.07397302706824248
RP Meredith,death,W,1.0,3.0,0.3333333333333333,0.08016137295081967,0.09782453297750666
RP Meredith,death,Wd,0.0,3.0,0.0,0.04340420081967213,0.04037600076248571
RP Meredith,death,Nb,0.0,3.0,0.0,0.006570184426229508,0.006111799466260007
RP Singh,death,0,21.0,70.0,0.3,0.21696977459016392,0.2698071907600596
RP Singh,death,1,28.0,70.0,0.4,0.37083760245901637,0.3893954918032787
RP Singh,death,2,2.0,70.0,0.02857142857142857,0.08837090163934426,0.050316691505216095
RP Singh,death,3,1.0,70.0,0.014285714285714285,0.002651127049180328,0.01005495529061103
RP Singh,death,4,1.0,70.0,0.014285714285714285,0.11151383196721311,0.04964139344262295
RP Singh,death,6,1.0,70.0,0.014285714285714285,0.07952100409836066,0.03800763785394933
RP Singh,death,W,14.0,70.0,0.2,0.08016137295081967,0.15642231743666168
RP Singh,death,Wd,2.0,70.0,0.02857142857142857,0.04340420081967213,0.03396516393442623
RP Singh,death,Nb,0.0,70.0,0.0,0.006570184426229508,0.002389157973174367
RP Singh,middle,0,3.0,6.0,0.5,0.2808889845966761,0.30946868225797924
RP Singh,middle,1,2.0,6.0,0.3333333333333333,0.4414331678151601,0.42733318940448706
RP Singh,middle,2,0.0,6.0,0.0,0.06664217673287394,0.05794971889815125
RP Singh,middle,3,0.0,6.0,0.0,0.002286430887717876,0.0019882007719285878
RP Singh,middle,4,0.0,6.0,0.0,0.08739739562221321,0.07599773532366366
RP Singh,middle,6,0.0,6.0,0.0,0.048281059991892986,0.04198353042773303
RP Singh,middle,W,1.0,6.0,0.16666666666666666,0.04221980137819214,0.05845200119842795
RP Singh,middle,Wd,0.0,6.0,0.0,0.028171868666396434,0.02449727710121429
RP Singh,middle,Nb,0.0,6.0,0.0,0.002679114308877179,0.002329664616414938
RR Pant,death,0,144.0,679.0,0.21207658321060383,0.21696977459016392,0.21234880526231786
RR Pant,death,1,213.0,679.0,0.3136966126656848,0.37083760245901637,0.31687552725780344
RR Pant,death,2,45.0,679.0,0.0662739322533137,0.08837090163934426,0.06750324904808591
RR Pant,death,3,1.0,679.0,0.0014727540500736377,0.002651127049180328,0.0015383102669919515
RR Pant,death,4,105.0,679.0,0.15463917525773196,0.11151383196721311,0.15223999065186164
RR Pant,death,6,76.0,679.0,0.11192930780559647,0.07952100409836066,0.11012634236986707
RR Pant,death,W,52.0,679.0,0.07658321060382917,0.08016137295081967,0.07678227387765339
RR Pant,death,Wd,39.0,679.0,0.05743740795287187,0.04340420081967213,0.05665670101917508
RR Pant,death,Nb,4.0,679.0,0.005891016200294551,0.006570184426229508,0.005928800246243644
RR Pant,middle,0,538.0,1941.0,0.2771767130345183,0.2808889845966761,0.2772516705622752
RR Pant,middle,1,850.0,1941.0,0.43791859866048427,0.4414331678151601,0.4379895642163586
RR Pant,middle,2,111.0,1941.0,0.0571870170015456,0.06664217673287394,0.05737793390677181
RR Pant,middle,3,0.0,1941.0,0.0,0.002286430887717876,4.616720621338467e-05
RR Pant,middle,4,212.0,1941.0,0.10922205048943844,0.08739739562221321,0.10878137093633948
RR Pant,middle,6,97.0,1941.0,0.04997424008243174,0.048281059991892986,0.049940051690901426
RR Pant,middle,W,75.0,1941.0,0.03863987635239567,0.04221980137819214,0.038712161562406706
RR Pant,middle,Wd,52.0,1941.0,0.026790314270994334,0.028171868666396434,0.026818210371860603
RR Pant,middle,Nb,6.0,1941.0,0.0030911901081916537,0.002679114308877179,0.0030828695468728354
RR Pant,powerplay,0,215.0,485.0,0.44329896907216493,0.4228881521678736,0.44174385921279036
RR Pant,powerplay,1,124.0,485.0,0.2556701030927835,0.25764450947345025,0.25582053405512
RR Pant,powerplay,2,20.0,485.0,0.041237113402061855,0.04384827662845184,0.04143605917169157
RR Pant,powerplay,3,2.0,485.0,0.004123711340206186,0.005028429611245902,0.0041926422560949255
RR Pant,powerplay,4,67.0,485.0,0.13814432989690723,0.15223269683107069,0.1392177292823673
RR Pant,powerplay,6,16.0,485.0,0.032989690721649485,0.040523771600022226,0.03356371593143027
RR Pant,powerplay,W,16.0,485.0,0.032989690721649485,0.03919952586446391,0.03346282101824487
RR Pant,powerplay,Wd,23.0,485.0,0.04742268041237113,0.03486563072990943,0.04646595281751691
RR Pant,powerplay,Nb,2.0,485.0,0.004123711340206186,0.003769007093512122,0.00409668625474378
RR Rossouw,death,0,16.0,129.0,0.12403100775193798,0.21696977459016392,0.14602834901542341
RR Rossouw,death,1,54.0,129.0,0.4186046511627907,0.37083760245901637,0.40729884081870205
RR Rossouw,death,2,15.0,129.0,0.11627906976744186,0.08837090163934426,0.10967358618682704
RR Rossouw,death,3,0.0,129.0,0.0,0.002651127049180328,0.0006274856921136871
RR Rossouw,death,4,17.0,129.0,0.13178294573643412,0.11151383196721311,0.1269855223591037
RR Rossouw,death,6,14.0,129.0,0.10852713178294573,0.07952100409836066,0.10166177611795518
RR Rossouw,death,W,7.0,129.0,0.05426356589147287,0.08016137295081967,0.06039322436705791
RR Rossouw,death,Wd,6.0,129.0,0.046511627906976744,0.04340420081967213,0.04577614220583956
RR Rossouw,death,Nb,0.0,129.0,0.0,0.006570184426229508,0.0015550732369773983
