venue,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
Adelaide Oval,powerplay,1,95.0,402.0,0.236318407960199,0.25764450947345025,0.24056663535327694
Adelaide Oval,powerplay,2,24.0,402.0,0.05970149253731343,0.04384827662845184,0.05654348140009
Adelaide Oval,powerplay,3,6.0,402.0,0.014925373134328358,0.005028429611245902,0.012953870440487231
Adelaide Oval,powerplay,4,62.0,402.0,0.15422885572139303,0.15223269683107069,0.1538312145081814
Adelaide Oval,powerplay,6,20.0,402.0,0.04975124378109453,0.040523771600022226,0.047913101912355024
Adelaide Oval,powerplay,W,12.0,402.0,0.029850746268656716,0.03919952586446391,0.031713052961048586
Adelaide Oval,powerplay,Wd,17.0,402.0,0.04228855721393035,0.03486563072990943,0.04080988659958355
Adelaide Oval,powerplay,Nb,1.0,402.0,0.0024875621890547263,0.003769007093512122,0.0027428300983091875
"Arnos Vale Ground, Kingstown",death,0,6.0,16.0,0.375,0.21696977459016392,0.23876704706048613
"Arnos Vale Ground, Kingstown",death,1,3.0,16.0,0.1875,0.37083760245901637,0.3455496572922555
"Arnos Vale Ground, Kingstown",death,2,2.0,16.0,0.125,0.08837090163934426,0.09342319106840023
"Arnos Vale Ground, Kingstown",death,3,0.0,16.0,0.0,0.002651127049180328,0.002285454352741662
"Arnos Vale Ground, Kingstown",death,4,0.0,16.0,0.0,0.11151383196721311,0.09613261376483888
"Arnos Vale Ground, Kingstown",death,6,1.0,16.0,0.0625,0.07952100409836066,0.0771732793951385
"Arnos Vale Ground, Kingstown",death,W,2.0,16.0,0.125,0.08016137295081967,0.0863460111644997
"Arnos Vale Ground, Kingstown",death,Wd,1.0,16.0,0.0625,0.04340420081967213,0.04603810415488977
"Arnos Vale Ground, Kingstown",death,Nb,1.0,16.0,0.0625,0.006570184426229508,0.014284641746749576
"Arnos Vale Ground, Kingstown",middle,0,18.0,57.0,0.3157894736842105,0.2808889845966761,0.29355986280043067
"Arnos Vale Ground, Kingstown",middle,1,28.0,57.0,0.49122807017543857,0.4414331678151601,0.45951157185678987
"Arnos Vale Ground, Kingstown",middle,2,4.0,57.0,0.07017543859649122,0.06664217673287394,0.06792495333304072
"Arnos Vale Ground, Kingstown",middle,3,0.0,57.0,0.0,0.002286430887717876,0.00145632540618973
"Arnos Vale Ground, Kingstown",middle,4,1.0,57.0,0.017543859649122806,0.08739739562221321,0.06203655772115492
"Arnos Vale Ground, Kingstown",middle,6,4.0,57.0,0.07017543859649122,0.048281059991892986,0.056229974517129286
"Arnos Vale Ground, Kingstown",middle,W,1.0,57.0,0.017543859649122806,0.04221980137819214,0.03326101998610964
"Arnos Vale Ground, Kingstown",middle,Wd,1.0,57.0,0.017543859649122806,0.028171868666396434,0.02431329214420155
"Arnos Vale Ground, Kingstown",middle,Nb,0.0,57.0,0.0,0.002679114308877179,0.0017064422349536172
"Arnos Vale Ground, Kingstown",powerplay,0,26.0,51.0,0.5098039215686274,0.4228881521678736,0.4522438093826977
"Arnos Vale Ground, Kingstown",powerplay,1,13.0,51.0,0.2549019607843137,0.25764450947345025,0.25671821819433793
"Arnos Vale Ground, Kingstown",powerplay,2,1.0,51.0,0.0196078431372549,0.04384827662845184,0.035661110349968106
"Arnos Vale Ground, Kingstown",powerplay,3,1.0,51.0,0.0196078431372549,0.005028429611245902,0.009952602391553577
"Arnos Vale Ground, Kingstown",powerplay,4,5.0,51.0,0.09803921568627451,0.15223269683107069,0.13392893829872232
"Arnos Vale Ground, Kingstown",powerplay,6,0.0,51.0,0.0,0.040523771600022226,0.026836934834451806
"Arnos Vale Ground, Kingstown",powerplay,W,5.0,51.0,0.09803921568627451,0.03919952586446391,0.05907253368507543
"Arnos Vale Ground, Kingstown",powerplay,Wd,0.0,51.0,0.0,0.03486563072990943,0.02308982167543671
"Arnos Vale Ground, Kingstown",powerplay,Nb,0.0,51.0,0.0,0.003769007093512122,0.002496031187756372
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,0,11.0,19.0,0.5789473684210527,0.4228881521678736,0.44780516988896946
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,1,3.0,19.0,0.15789473684210525,0.25764450947345025,0.24171807518777333
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,2,0.0,19.0,0.0,0.04384827662845184,0.03684729128441331
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,3,0.0,19.0,0.0,0.005028429611245902,0.004225571101887312
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,4,2.0,19.0,0.10526315789473684,0.15223269683107069,0.14473335868157203
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,6,0.0,19.0,0.0,0.040523771600022226,0.034053589579850614
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,W,3.0,19.0,0.15789473684210525,0.03919952586446391,0.05815086207097807
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,Wd,0.0,19.0,0.0,0.03486563072990943,0.02929884935286507
"Arnos Vale Ground, Kingstown, St Vincent",powerplay,Nb,0.0,19.0,0.0,0.003769007093512122,0.003167232851690859
Arun Jaitley Stadium,death,0,179.0,778.0,0.2300771208226221,0.21696977459016392,0.2285842567870346
Arun Jaitley Stadium,death,1,298.0,778.0,0.38303341902313626,0.37083760245901637,0.38164437385638
Arun Jaitley Stadium,death,2,52.0,778.0,0.06683804627249357,0.08837090163934426,0.06929053549423056
Arun Jaitley Stadium,death,3,3.0,778.0,0.0038560411311053984,0.002651127049180328,0.003718807181000037
Arun Jaitley Stadium,death,4,78.0,778.0,0.10025706940874037,0.11151383196721311,0.10153916081631129
Arun Jaitley Stadium,death,6,71.0,778.0,0.09125964010282776,0.07952100409836066,0.08992266561484745
Arun Jaitley Stadium,death,W,57.0,778.0,0.07326478149100257,0.08016137295081967,0.0740502702677471
Arun Jaitley Stadium,death,Wd,38.0,778.0,0.04884318766066838,0.04340420081967213,0.0482237130774114
Arun Jaitley Stadium,death,Nb,2.0,778.0,0.002570694087403599,0.006570184426229508,0.0030262169050375293
Arun Jaitley Stadium,middle,0,387.0,1419.0,0.2727272727272727,0.2808889845966761,0.2732645809477733
Arun Jaitley Stadium,middle,1,668.0,1419.0,0.47075405214940097,0.4414331678151601,0.46882377668302566
Arun Jaitley Stadium,middle,2,74.0,1419.0,0.05214940098661029,0.06664217673287394,0.05310350077240777
Arun Jaitley Stadium,middle,3,1.0,1419.0,0.0007047216349541931,0.002286430887717876,0.0008088499596917627
Arun Jaitley Stadium,middle,4,113.0,1419.0,0.07963354474982381,0.08739739562221321,0.08014466067295675
Arun Jaitley Stadium,middle,6,73.0,1419.0,0.05144467935165609,0.048281059991892986,0.0512364094793873
Arun Jaitley Stadium,middle,W,63.0,1419.0,0.04439746300211417,0.04221980137819214,0.044254101473218704
Arun Jaitley Stadium,middle,Wd,35.0,1419.0,0.02466525722339676,0.028171868666396434,0.02489610721964427
Arun Jaitley Stadium,middle,Nb,5.0,1419.0,0.0035236081747709656,0.002679114308877179,0.003468012791894482
Arun Jaitley Stadium,powerplay,0,393.0,971.0,0.4047373841400618,0.4228881521678736,0.40643213372249054
Arun Jaitley Stadium,powerplay,1,281.0,971.0,0.2893923789907312,0.25764450947345025,0.2864280587743651
Arun Jaitley Stadium,powerplay,2,36.0,971.0,0.037075180226570546,0.04384827662845184,0.037707588854197185
Arun Jaitley Stadium,powerplay,3,2.0,971.0,0.0020597322348094747,0.005028429611245902,0.0023369215323292155
Arun Jaitley Stadium,powerplay,4,155.0,971.0,0.1596292481977343,0.15223269683107069,0.1589386271550953
Arun Jaitley Stadium,powerplay,6,49.0,971.0,0.05046343975283213,0.040523771600022226,0.049535366162467065
Arun Jaitley Stadium,powerplay,W,35.0,971.0,0.03604531410916581,0.03919952586446391,0.036339825010687575
Arun Jaitley Stadium,powerplay,Wd,18.0,971.0,0.018537590113285273,0.03486563072990943,0.020062150394949525
Arun Jaitley Stadium,powerplay,Nb,2.0,971.0,0.0020597322348094747,0.003769007093512122,0.002219328393418499
"Arun Jaitley Stadium, Delhi",death,0,247.0,1304.0,0.18941717791411042,0.21696977459016392,0.19137961357479802
"Arun Jaitley Stadium, Delhi",death,1,493.0,1304.0,0.37806748466257667,0.37083760245901637,0.3775525357876792
"Arun Jaitley Stadium, Delhi",death,2,77.0,1304.0,0.059049079754601226,0.08837090163934426,0.0611375286067909
"Arun Jaitley Stadium, Delhi",death,3,2.0,1304.0,0.0015337423312883436,0.002651127049180328,0.001613328137406006
"Arun Jaitley Stadium, Delhi",death,4,169.0,1304.0,0.12960122699386503,0.11151383196721311,0.12831295099481574
"Arun Jaitley Stadium, Delhi",death,6,141.0,1304.0,0.10812883435582822,0.07952100409836066,0.10609123960814536
"Arun Jaitley Stadium, Delhi",death,W,88.0,1304.0,0.06748466257668712,0.08016137295081967,0.06838756217598431
"Arun Jaitley Stadium, Delhi",death,Wd,77.0,1304.0,0.059049079754601226,0.04340420081967213,0.05793477213815328
"Arun Jaitley Stadium, Delhi",death,Nb,10.0,1304.0,0.007668711656441718,0.006570184426229508,0.007590468976227172
"Arun Jaitley Stadium, Delhi",middle,0,601.0,2501.0,0.24030387844862056,0.2808889845966761,0.24186424392913017
"Arun Jaitley Stadium, Delhi",middle,1,1155.0,2501.0,0.4618152738904438,0.4414331678151601,0.46103164812822606
"Arun Jaitley Stadium, Delhi",middle,2,127.0,2501.0,0.0507796881247501,0.06664217673287394,0.05138954927846497
"Arun Jaitley Stadium, Delhi",middle,3,2.0,2501.0,0.0007996801279488205,0.002286430887717876,0.0008568408645796954
"Arun Jaitley Stadium, Delhi",middle,4,247.0,2501.0,0.09876049580167932,0.08739739562221321,0.09832362151565603
"Arun Jaitley Stadium, Delhi",middle,6,186.0,2501.0,0.0743702518992403,0.048281059991892986,0.07336720722767755
"Arun Jaitley Stadium, Delhi",middle,W,98.0,2501.0,0.039184326269492205,0.04221980137819214,0.0393010304259205
"Arun Jaitley Stadium, Delhi",middle,Wd,79.0,2501.0,0.03158736505397841,0.028171868666396434,0.03145605031397141
"Arun Jaitley Stadium, Delhi",middle,Nb,6.0,2501.0,0.0023990403838464614,0.002679114308877179,0.0024098083163735943
"Arun Jaitley Stadium, Delhi",powerplay,0,702.0,1834.0,0.38276990185387133,0.4228881521678736,0.38484426846783215
"Arun Jaitley Stadium, Delhi",powerplay,1,481.0,1834.0,0.26226826608506,0.25764450947345025,0.2620291887007989
"Arun Jaitley Stadium, Delhi",powerplay,2,53.0,1834.0,0.028898582333696837,0.04384827662845184,0.0296715758339427
"Arun Jaitley Stadium, Delhi",powerplay,3,0.0,1834.0,0.0,0.005028429611245902,0.00026000153108820585
"Arun Jaitley Stadium, Delhi",powerplay,4,354.0,1834.0,0.193020719738277,0.15223269683107069,0.1909117216562084
"Arun Jaitley Stadium, Delhi",powerplay,6,112.0,1834.0,0.061068702290076333,0.040523771600022226,0.06000639977249339
"Arun Jaitley Stadium, Delhi",powerplay,W,68.0,1834.0,0.03707742639040349,0.03919952586446391,0.0371871523197758
"Arun Jaitley Stadium, Delhi",powerplay,Wd,58.0,1834.0,0.03162486368593239,0.03486563072990943,0.03179243178541414
"Arun Jaitley Stadium, Delhi",powerplay,Nb,6.0,1834.0,0.003271537622682661,0.003769007093512122,0.0032972599324463353
Barabati Stadium,death,0,64.0,355.0,0.18028169014084508,0.21696977459016392,0.18834500540443164
Barabati Stadium,death,1,129.0,355.0,0.36338028169014086,0.37083760245901637,0.3650192532876959
Barabati Stadium,death,2,43.0,355.0,0.12112676056338029,0.08837090163934426,0.11392767068996577
Barabati Stadium,death,3,1.0,355.0,0.0028169014084507044,0.002651127049180328,0.002780467483336336
Barabati Stadium,death,4,47.0,355.0,0.1323943661971831,0.11151383196721311,0.1278052377949919
Barabati Stadium,death,6,29.0,355.0,0.08169014084507042,0.07952100409836066,0.0812134074941452
Barabati Stadium,death,W,29.0,355.0,0.08169014084507042,0.08016137295081967,0.08135414790127905
Barabati Stadium,death,Wd,10.0,355.0,0.028169014084507043,0.04340420081967213,0.031517406773554316
Barabati Stadium,death,Nb,3.0,355.0,0.008450704225352112,0.006570184426229508,0.008037403170599892
Barabati Stadium,middle,0,225.0,845.0,0.26627218934911245,0.2808889845966761,0.2678189401689604
Barabati Stadium,middle,1,410.0,845.0,0.48520710059171596,0.4414331678151601,0.48057493839313864
Barabati Stadium,middle,2,56.0,845.0,0.06627218934911243,0.06664217673287394,0.06631134145321417
Barabati Stadium,middle,3,4.0,845.0,0.004733727810650888,0.002286430887717876,0.004474754591292897
Barabati Stadium,middle,4,78.0,845.0,0.09230769230769231,0.08739739562221321,0.09178808419282679
Barabati Stadium,middle,6,19.0,845.0,0.022485207100591716,0.048281059991892986,0.025214926983269097
Barabati Stadium,middle,W,34.0,845.0,0.040236686390532544,0.04221980137819214,0.040446539828380125
Barabati Stadium,middle,Wd,18.0,845.0,0.021301775147928994,0.028171868666396434,0.022028769171047242
Barabati Stadium,middle,Nb,1.0,845.0,0.001183431952662722,0.002679114308877179,0.001341705217870601
Barabati Stadium,powerplay,0,245.0,541.0,0.45286506469500926,0.4228881521678736,0.4481884792773594
Barabati Stadium,powerplay,1,144.0,541.0,0.266173752310536,0.25764450947345025,0.2648431372033464
Barabati Stadium,powerplay,2,22.0,541.0,0.04066543438077634,0.04384827662845184,0.04116197763314381
Barabati Stadium,powerplay,3,1.0,541.0,0.0018484288354898336,0.005028429611245902,0.002344528800506381
Barabati Stadium,powerplay,4,80.0,541.0,0.1478743068391867,0.15223269683107069,0.14855424287536204
Barabati Stadium,powerplay,6,12.0,541.0,0.022181146025878003,0.040523771600022226,0.025042710078006587
Barabati Stadium,powerplay,W,19.0,541.0,0.03512014787430684,0.03919952586446391,0.035756556297108257
Barabati Stadium,powerplay,Wd,17.0,541.0,0.031423290203327174,0.03486563072990943,0.03196031680653813
Barabati Stadium,powerplay,Nb,1.0,541.0,0.0018484288354898336,0.003769007093512122,0.0021480510286290364
"Barabati Stadium, Cuttack",death,0,20.0,78.0,0.2564102564102564,0.21696977459016392,0.2342526823540247
"Barabati Stadium, Cuttack",death,1,32.0,78.0,0.41025641025641024,0.37083760245901637,0.38811101261742487
"Barabati Stadium, Cuttack",death,2,3.0,78.0,0.038461538461538464,0.08837090163934426,0.06650050653895745
"Barabati Stadium, Cuttack",death,3,0.0,78.0,0.0,0.002651127049180328,0.0014893972186406338
"Barabati Stadium, Cuttack",death,4,9.0,78.0,0.11538461538461539,0.11151383196721311,0.1132100179591085
"Barabati Stadium, Cuttack",death,6,6.0,78.0,0.07692307692307693,0.07952100409836066,0.07838258657211274
"Barabati Stadium, Cuttack",death,W,4.0,78.0,0.05128205128205128,0.08016137295081967,0.0675063892982133
"Barabati Stadium, Cuttack",death,Wd,4.0,78.0,0.05128205128205128,0.04340420081967213,0.046856292595321425
"Barabati Stadium, Cuttack",death,Nb,0.0,78.0,0.0,0.006570184426229508,0.003691114846196353
"Barabati Stadium, Cuttack",middle,0,58.0,181.0,0.32044198895027626,0.2808889845966761,0.30636618668920856
"Barabati Stadium, Cuttack",middle,1,71.0,181.0,0.39226519337016574,0.4414331678151601,0.40976269317265485
"Barabati Stadium, Cuttack",middle,2,5.0,181.0,0.027624309392265192,0.06664217673287394,0.041509671435186454
"Barabati Stadium, Cuttack",middle,3,1.0,181.0,0.0055248618784530384,0.002286430887717876,0.004372395333707429
"Barabati Stadium, Cuttack",middle,4,16.0,181.0,0.08839779005524862,0.08739739562221321,0.08804177780149937
"Barabati Stadium, Cuttack",middle,6,10.0,181.0,0.055248618784530384,0.048281059991892986,0.05276906049533558
"Barabati Stadium, Cuttack",middle,W,11.0,181.0,0.06077348066298342,0.04221980137819214,0.054170747821420694
"Barabati Stadium, Cuttack",middle,Wd,9.0,181.0,0.049723756906077346,0.028171868666396434,0.04205404578875318
"Barabati Stadium, Cuttack",middle,Nb,0.0,181.0,0.0,0.002679114308877179,0.0009534214622338716
"Barabati Stadium, Cuttack",powerplay,0,60.0,118.0,0.5084745762711864,0.4228881521678736,0.46921474870085944
"Barabati Stadium, Cuttack",powerplay,1,26.0,118.0,0.22033898305084745,0.25764450947345025,0.23745160985020655
"Barabati Stadium, Cuttack",powerplay,2,3.0,118.0,0.025423728813559324,0.04384827662845184,0.03387535625158341
"Barabati Stadium, Cuttack",powerplay,3,1.0,118.0,0.00847457627118644,0.005028429611245902,0.00689377505103023
"Barabati Stadium, Cuttack",powerplay,4,12.0,118.0,0.1016949152542373,0.15223269683107069,0.12487738386746362
"Barabati Stadium, Cuttack",powerplay,6,7.0,118.0,0.059322033898305086,0.040523771600022226,0.05069897779817534
"Barabati Stadium, Cuttack",powerplay,W,8.0,118.0,0.06779661016949153,0.03919952586446391,0.05467868158920362
"Barabati Stadium, Cuttack",powerplay,Wd,1.0,118.0,0.00847457627118644,0.03486563072990943,0.020580564555004326
"Barabati Stadium, Cuttack",powerplay,Nb,0.0,118.0,0.0,0.003769007093512122,0.0017289023364734505
Barsapara Cricket Stadium,death,0,8.0,37.0,0.21621621621621623,0.21696977459016392,0.21676625882493716
Barsapara Cricket Stadium,death,1,16.0,37.0,0.43243243243243246,0.37083760245901637,0.38747270252482946
Barsapara Cricket Stadium,death,2,2.0,37.0,0.05405405405405406,0.08837090163934426,0.07910284791193012
Barsapara Cricket Stadium,death,3,1.0,37.0,0.02702702702702703,0.002651127049180328,0.009234399305971043
Barsapara Cricket Stadium,death,4,2.0,37.0,0.05405405405405406,0.11151383196721311,0.09599549778628694
Barsapara Cricket Stadium,death,6,1.0,37.0,0.02702702702702703,0.07952100409836066,0.06534379861194209
Barsapara Cricket Stadium,death,W,3.0,37.0,0.08108108108108109,0.08016137295081967,0.08040976127797056
Barsapara Cricket Stadium,death,Wd,4.0,37.0,0.10810810810810811,0.04340420081967213,0.06087897870049061
Barsapara Cricket Stadium,death,Nb,0.0,37.0,0.0,0.006570184426229508,0.004795755055641977
Barsapara Cricket Stadium,middle,0,40.0,110.0,0.36363636363636365,0.2808889845966761,0.324232849807941
Barsapara Cricket Stadium,middle,1,41.0,110.0,0.37272727272727274,0.4414331678151601,0.4054443656262667
Barsapara Cricket Stadium,middle,2,10.0,110.0,0.09090909090909091,0.06664217673287394,0.07935341749184473
Barsapara Cricket Stadium,middle,3,1.0,110.0,0.00909090909090909,0.002286430887717876,0.005850681375103751
Barsapara Cricket Stadium,middle,4,9.0,110.0,0.08181818181818182,0.08739739562221321,0.08447495029629201
Barsapara Cricket Stadium,middle,6,4.0,110.0,0.03636363636363636,0.048281059991892986,0.042038599996139514
Barsapara Cricket Stadium,middle,W,3.0,110.0,0.02727272727272727,0.04221980137819214,0.03439038160866292
Barsapara Cricket Stadium,middle,Wd,1.0,110.0,0.00909090909090909,0.028171868666396434,0.018177080317331635
Barsapara Cricket Stadium,middle,Nb,1.0,110.0,0.00909090909090909,0.002679114308877179,0.006037673480417704
Barsapara Cricket Stadium,powerplay,0,38.0,73.0,0.5205479452054794,0.4228881521678736,0.464097197784898
Barsapara Cricket Stadium,powerplay,1,14.0,73.0,0.1917808219178082,0.25764450947345025,0.22985231761471114
Barsapara Cricket Stadium,powerplay,2,3.0,73.0,0.0410958904109589,0.04384827662845184,0.04268686510315135
Barsapara Cricket Stadium,powerplay,3,1.0,73.0,0.0136986301369863,0.005028429611245902,0.008686953532512082
Barsapara Cricket Stadium,powerplay,4,8.0,73.0,0.1095890410958904,0.15223269683107069,0.13423855308154375
Barsapara Cricket Stadium,powerplay,6,2.0,73.0,0.0273972602739726,0.040523771600022226,0.034984839075157356
Barsapara Cricket Stadium,powerplay,W,6.0,73.0,0.0821917808219178,0.03919952586446391,0.05734076639564387
Barsapara Cricket Stadium,powerplay,Wd,1.0,73.0,0.0136986301369863,0.03486563072990943,0.02593389059532337
Barsapara Cricket Stadium,powerplay,Nb,0.0,73.0,0.0,0.003769007093512122,0.00217861681705903
"Barsapara Cricket Stadium, Guwahati",death,0,94.0,477.0,0.1970649895178197,0.21696977459016392,0.2005146923033213
